id,num_sold
232805,278
232806,1821
232807,1432
232808,910
232809,1039
232810,331
232811,2060
232812,1697
232813,1005
232814,1197
232815,89
232816,843
232817,637
232818,246
232819,385
232820,208
232821,1374
232822,1132
232823,647
232824,880
232825,238
232826,1582
232827,1281
232828,809
232829,971
232830,597
232831,695
232832,501
232833,234
232834,323
232835,212
232836,1176
232837,958
232838,520
232839,773
232840,225
232841,1333
232842,1081
232843,694
232844,875
232845,73
232846,660
232847,459
232848,215
232849,276
232850,170
232851,1149
232852,939
232853,487
232854,743
232855,197
232856,1314
232857,1058
232858,667
232859,851
232860,65
232861,401
232862,314
232863,172
232864,213
232865,137
232866,909
232867,763
232868,332
232869,460
232870,151
232871,1006
232872,865
232873,401
232874,631
232875,598
232876,18
232877,13
232878,6
232879,7
232880,6
232881,36
232882,27
232883,15
232884,19
232885,6
232886,41
232887,33
232888,18
232889,23
232890,160
232891,1025
232892,866
232893,391
232894,621
232895,268
232896,1835
232897,1444
232898,910
232899,1035
232900,317
232901,2052
232902,1707
232903,996
232904,1186
232905,87
232906,847
232907,628
232908,242
232909,368
232910,205
232911,1383
232912,1127
232913,634
232914,868
232915,234
232916,1592
232917,1285
232918,802
232919,966
232920,596
232921,707
232922,505
232923,225
232924,372
232925,209
232926,1188
232927,956
232928,480
232929,820
232930,224
232931,1341
232932,1080
232933,643
232934,907
232935,71
232936,684
232937,472
232938,206
232939,322
232940,168
232941,1173
232942,939
232943,456
232944,796
232945,200
232946,1326
232947,1063
232948,601
232949,881
232950,64
232951,417
232952,318
232953,167
232954,227
232955,136
232956,901
232957,774
232958,325
232959,517
232960,148
232961,1007
232962,867
232963,384
232964,719
232965,596
232966,18
232967,13
232968,6
232969,8
232970,6
232971,36
232972,27
232973,15
232974,20
232975,6
232976,41
232977,34
232978,18
232979,25
232980,156
232981,1024
232982,862
232983,373
232984,690
232985,270
232986,1863
232987,1468
232988,886
232989,1077
232990,315
232991,2067
232992,1726
232993,965
232994,1248
232995,84
232996,866
232997,637
232998,237
232999,408
233000,206
233001,1409
233002,1140
233003,600
233004,904
233005,235
233006,1614
233007,1297
233008,790
233009,1023
233010,596
233011,698
233012,504
233013,226
233014,359
233015,210
233016,1206
233017,966
233018,481
233019,821
233020,224
233021,1345
233022,1094
233023,633
233024,912
233025,71
233026,687
233027,464
233028,205
233029,312
233030,167
233031,1188
233032,945
233033,452
233034,802
233035,200
233036,1326
233037,1077
233038,598
233039,886
233040,64
233041,416
233042,316
233043,167
233044,226
233045,136
233046,899
233047,772
233048,324
233049,519
233050,148
233051,1009
233052,868
233053,385
233054,721
233055,596
233056,18
233057,13
233058,6
233059,8
233060,6
233061,37
233062,28
233063,14
233064,20
233065,6
233066,41
233067,34
233068,17
233069,25
233070,156
233071,1025
233072,876
233073,366
233074,689
233075,274
233076,1855
233077,1467
233078,876
233079,1083
233080,317
233081,2062
233082,1716
233083,977
233084,1247
233085,86
233086,862
233087,634
233088,234
233089,395
233090,208
233091,1403
233092,1157
233093,601
233094,909
233095,237
233096,1610
233097,1297
233098,778
233099,1031
233100,597
233101,750
233102,546
233103,231
233104,389
233105,218
233106,1246
233107,1013
233108,540
233109,849
233110,233
233111,1376
233112,1142
233113,696
233114,941
233115,73
233116,739
233117,520
233118,218
233119,335
233120,180
233121,1227
233122,992
233123,521
233124,826
233125,213
233126,1360
233127,1121
233128,682
233129,915
233130,65
233131,461
233132,337
233133,173
233134,231
233135,138
233136,928
233137,808
233138,348
233139,590
233140,155
233141,1046
233142,892
233143,428
233144,776
233145,596
233146,19
233147,14
233148,6
233149,8
233150,6
233151,38
233152,30
233153,15
233154,21
233155,6
233156,42
233157,35
233158,18
233159,26
233160,165
233161,1064
233162,924
233163,387
233164,722
233165,297
233166,1904
233167,1532
233168,917
233169,1127
233170,349
233171,2112
233172,1777
233173,1011
233174,1282
233175,90
233176,889
233177,701
233178,245
233179,445
233180,223
233181,1452
233182,1197
233183,647
233184,938
233185,246
233186,1663
233187,1334
233188,812
233189,1069
233190,597
233191,848
233192,635
233193,234
233194,438
233195,219
233196,1319
233197,1058
233198,613
233199,899
233200,235
233201,1488
233202,1221
233203,778
233204,988
233205,78
233206,829
233207,598
233208,218
233209,374
233210,191
233211,1306
233212,1037
233213,569
233214,873
233215,224
233216,1457
233217,1194
233218,753
233219,950
233220,66
233221,524
233222,368
233223,176
233224,246
233225,143
233226,986
233227,847
233228,380
233229,697
233230,168
233231,1127
233232,933
233233,487
233234,825
233235,596
233236,20
233237,16
233238,6
233239,10
233240,6
233241,41
233242,34
233243,17
233244,25
233245,6
233246,44
233247,39
233248,21
233249,29
233250,163
233251,1116
233252,938
233253,436
233254,770
233255,303
233256,2033
233257,1701
233258,940
233259,1211
233260,386
233261,2254
233262,1933
233263,1060
233264,1399
233265,97
233266,958
233267,789
233268,261
233269,494
233270,230
233271,1551
233272,1270
233273,735
233274,1004
233275,264
233276,1797
233277,1416
233278,852
233279,1136
233280,598
233281,902
233282,737
233283,247
233284,501
233285,227
233286,1377
233287,1126
233288,715
233289,937
233290,243
233291,1586
233292,1302
233293,836
233294,1032
233295,84
233296,876
233297,695
233298,236
233299,420
233300,203
233301,1366
233302,1107
233303,683
233304,905
233305,235
233306,1568
233307,1282
233308,825
233309,1013
233310,67
233311,608
233312,400
233313,195
233314,258
233315,152
233316,1045
233317,892
233318,413
233319,762
233320,182
233321,1213
233322,983
233323,572
233324,849
233325,596
233326,24
233327,17
233328,7
233329,10
233330,6
233331,43
233332,35
233333,18
233334,26
233335,6
233336,45
233337,41
233338,23
233339,30
233340,180
233341,1198
233342,989
233343,505
233344,819
233345,330
233346,2130
233347,1804
233348,996
233349,1294
233350,450
233351,2365
233352,2032
233353,1120
233354,1494
233355,103
233356,1007
233357,840
233358,315
233359,567
233360,241
233361,1664
233362,1335
233363,814
233364,1065
233365,318
233366,1900
233367,1528
233368,909
233369,1217
233370,595
233371,701
233372,510
233373,229
233374,379
233375,212
233376,1192
233377,971
233378,483
233379,833
233380,228
233381,1346
233382,1092
233383,651
233384,918
233385,72
233386,673
233387,475
233388,208
233389,331
233390,168
233391,1180
233392,953
233393,462
233394,814
233395,201
233396,1334
233397,1076
233398,615
233399,897
233400,65
233401,414
233402,326
233403,167
233404,225
233405,136
233406,913
233407,788
233408,308
233409,520
233410,149
233411,1021
233412,868
233413,381
233414,744
233415,598
233416,18
233417,14
233418,6
233419,8
233420,6
233421,37
233422,29
233423,14
233424,21
233425,6
233426,42
233427,35
233428,18
233429,26
233430,156
233431,1026
233432,882
233433,359
233434,703
233435,278
233436,1855
233437,1462
233438,892
233439,1092
233440,322
233441,2084
233442,1726
233443,980
233444,1265
233445,85
233446,843
233447,643
233448,238
233449,436
233450,209
233451,1413
233452,1146
233453,611
233454,915
233455,239
233456,1620
233457,1302
233458,774
233459,1043
233460,595
233461,703
233462,509
233463,227
233464,378
233465,210
233466,1189
233467,959
233468,468
233469,826
233470,225
233471,1344
233472,1085
233473,645
233474,913
233475,71
233476,680
233477,475
233478,206
233479,327
233480,168
233481,1174
233482,946
233483,452
233484,804
233485,199
233486,1334
233487,1066
233488,609
233489,889
233490,64
233491,413
233492,320
233493,166
233494,226
233495,135
233496,907
233497,775
233498,316
233499,517
233500,148
233501,1013
233502,868
233503,380
233504,725
233505,597
233506,18
233507,14
233508,6
233509,8
233510,6
233511,36
233512,27
233513,15
233514,21
233515,6
233516,41
233517,34
233518,18
233519,25
233520,155
233521,1032
233522,866
233523,368
233524,691
233525,267
233526,1865
233527,1476
233528,885
233529,1087
233530,313
233531,2088
233532,1739
233533,967
233534,1261
233535,83
233536,863
233537,642
233538,236
233539,420
233540,205
233541,1416
233542,1144
233543,599
233544,908
233545,236
233546,1628
233547,1301
233548,784
233549,1032
233550,596
233551,700
233552,501
233553,225
233554,366
233555,208
233556,1183
233557,954
233558,471
233559,818
233560,222
233561,1338
233562,1077
233563,635
233564,905
233565,71
233566,678
233567,467
233568,205
233569,318
233570,166
233571,1171
233572,937
233573,447
233574,795
233575,197
233576,1324
233577,1060
233578,593
233579,880
233580,64
233581,413
233582,316
233583,166
233584,226
233585,135
233586,899
233587,770
233588,322
233589,511
233590,147
233591,1004
233592,865
233593,380
233594,712
233595,597
233596,18
233597,13
233598,6
233599,8
233600,6
233601,36
233602,27
233603,14
233604,20
233605,6
233606,41
233607,34
233608,17
233609,24
233610,155
233611,1023
233612,860
233613,369
233614,688
233615,265
233616,1860
233617,1464
233618,882
233619,1074
233620,313
233621,2065
233622,1723
233623,963
233624,1245
233625,84
233626,861
233627,629
233628,235
233629,403
233630,203
233631,1404
233632,1137
233633,594
233634,904
233635,234
233636,1610
233637,1294
233638,786
233639,1021
233640,596
233641,691
233642,501
233643,226
233644,354
233645,209
233646,1202
233647,963
233648,471
233649,819
233650,223
233651,1343
233652,1090
233653,623
233654,910
233655,71
233656,680
233657,455
233658,205
233659,308
233660,165
233661,1185
233662,943
233663,441
233664,800
233665,198
233666,1324
233667,1074
233668,590
233669,884
233670,64
233671,411
233672,313
233673,166
233674,223
233675,135
233676,897
233677,768
233678,321
233679,512
233680,147
233681,1006
233682,866
233683,382
233684,713
233685,596
233686,18
233687,13
233688,6
233689,8
233690,6
233691,36
233692,28
233693,14
233694,20
233695,6
233696,41
233697,34
233698,17
233699,25
233700,155
233701,1023
233702,873
233703,362
233704,684
233705,271
233706,1852
233707,1462
233708,874
233709,1081
233710,315
233711,2060
233712,1712
233713,975
233714,1244
233715,85
233716,858
233717,626
233718,233
233719,390
233720,205
233721,1400
233722,1153
233723,594
233724,908
233725,235
233726,1605
233727,1294
233728,772
233729,1028
233730,597
233731,742
233732,542
233733,231
233734,385
233735,217
233736,1243
233737,1010
233738,536
233739,847
233740,232
233741,1374
233742,1139
233743,691
233744,940
233745,73
233746,733
233747,515
233748,217
233749,331
233750,177
233751,1225
233752,989
233753,518
233754,825
233755,210
233756,1359
233757,1118
233758,677
233759,914
233760,65
233761,453
233762,334
233763,172
233764,230
233765,137
233766,926
233767,804
233768,345
233769,582
233770,154
233771,1043
233772,889
233773,422
233774,774
233775,596
233776,19
233777,14
233778,6
233779,8
233780,6
233781,37
233782,30
233783,15
233784,21
233785,6
233786,42
233787,35
233788,18
233789,25
233790,164
233791,1063
233792,922
233793,383
233794,722
233795,295
233796,1901
233797,1527
233798,915
233799,1124
233800,346
233801,2111
233802,1774
233803,1010
233804,1279
233805,90
233806,885
233807,691
233808,244
233809,440
233810,222
233811,1449
233812,1194
233813,641
233814,937
233815,245
233816,1658
233817,1331
233818,808
233819,1066
233820,597
233821,844
233822,628
233823,233
233824,433
233825,218
233826,1316
233827,1053
233828,605
233829,898
233830,234
233831,1485
233832,1217
233833,773
233834,987
233835,77
233836,826
233837,590
233838,216
233839,371
233840,188
233841,1304
233842,1034
233843,561
233844,872
233845,222
233846,1453
233847,1189
233848,748
233849,950
233850,66
233851,517
233852,365
233853,176
233854,243
233855,142
233856,982
233857,844
233858,376
233859,692
233860,166
233861,1123
233862,932
233863,477
233864,824
233865,596
233866,20
233867,16
233868,6
233869,10
233870,6
233871,41
233872,34
233873,17
233874,24
233875,6
233876,44
233877,38
233878,20
233879,28
233880,160
233881,1115
233882,937
233883,431
233884,771
233885,300
233886,2032
233887,1698
233888,938
233889,1208
233890,380
233891,2253
233892,1931
233893,1058
233894,1392
233895,97
233896,956
233897,786
233898,259
233899,489
233900,228
233901,1547
233902,1268
233903,729
233904,1001
233905,258
233906,1793
233907,1412
233908,849
233909,1134
233910,598
233911,899
233912,728
233913,247
233914,497
233915,226
233916,1375
233917,1123
233918,707
233919,937
233920,242
233921,1584
233922,1300
233923,835
233924,1031
233925,83
233926,874
233927,688
233928,235
233929,417
233930,200
233931,1365
233932,1104
233933,676
233934,904
233935,233
233936,1566
233937,1281
233938,823
233939,1011
233940,67
233941,603
233942,394
233943,193
233944,256
233945,150
233946,1043
233947,890
233948,407
233949,759
233950,179
233951,1211
233952,981
233953,565
233954,848
233955,596
233956,24
233957,17
233958,7
233959,10
233960,6
233961,43
233962,35
233963,18
233964,26
233965,6
233966,45
233967,40
233968,23
233969,30
233970,178
233971,1195
233972,988
233973,501
233974,819
233975,326
233976,2128
233977,1801
233978,995
233979,1291
233980,446
233981,2364
233982,2030
233983,1119
233984,1488
233985,102
233986,1005
233987,838
233988,306
233989,556
233990,239
233991,1662
233992,1332
233993,812
233994,1063
233995,310
233996,1898
233997,1523
233998,907
233999,1213
234000,595
234001,695
234002,505
234003,228
234004,374
234005,211
234006,1188
234007,968
234008,476
234009,830
234010,227
234011,1344
234012,1088
234013,642
234014,917
234015,72
234016,664
234017,467
234018,208
234019,326
234020,167
234021,1176
234022,951
234023,449
234024,812
234025,198
234026,1333
234027,1073
234028,610
234029,896
234030,65
234031,410
234032,323
234033,166
234034,224
234035,135
234036,911
234037,785
234038,305
234039,515
234040,148
234041,1019
234042,866
234043,376
234044,738
234045,598
234046,18
234047,14
234048,6
234049,8
234050,6
234051,37
234052,28
234053,14
234054,21
234055,6
234056,42
234057,35
234058,18
234059,26
234060,155
234061,1025
234062,879
234063,354
234064,701
234065,275
234066,1852
234067,1459
234068,890
234069,1090
234070,319
234071,2083
234072,1724
234073,979
234074,1263
234075,85
234076,840
234077,634
234078,238
234079,430
234080,207
234081,1410
234082,1142
234083,606
234084,914
234085,237
234086,1618
234087,1299
234088,769
234089,1040
234090,595
234091,697
234092,504
234093,226
234094,373
234095,210
234096,1185
234097,958
234098,459
234099,823
234100,223
234101,1342
234102,1082
234103,638
234104,912
234105,71
234106,672
234107,469
234108,205
234109,322
234110,165
234111,1171
234112,945
234113,444
234114,803
234115,196
234116,1333
234117,1064
234118,603
234119,888
234120,64
234121,410
234122,318
234123,164
234124,225
234125,134
234126,905
234127,772
234128,312
234129,511
234130,146
234131,1011
234132,866
234133,376
234134,716
234135,597
234136,18
234137,14
234138,6
234139,8
234140,6
234141,36
234142,27
234143,14
234144,21
234145,6
234146,41
234147,34
234148,18
234149,25
234150,154
234151,1031
234152,864
234153,364
234154,689
234155,263
234156,1863
234157,1472
234158,882
234159,1084
234160,310
234161,2086
234162,1736
234163,966
234164,1258
234165,83
234166,859
234167,632
234168,235
234169,413
234170,202
234171,1412
234172,1141
234173,594
234174,907
234175,234
234176,1625
234177,1298
234178,781
234179,1030
234180,596
234181,693
234182,496
234183,225
234184,361
234185,208
234186,1179
234187,952
234188,461
234189,815
234190,221
234191,1336
234192,1074
234193,625
234194,903
234195,70
234196,671
234197,461
234198,204
234199,313
234200,164
234201,1168
234202,935
234203,438
234204,793
234205,195
234206,1323
234207,1058
234208,586
234209,879
234210,64
234211,410
234212,315
234213,164
234214,224
234215,135
234216,897
234217,767
234218,319
234219,506
